name	model_id	stable_id	recipe_revision_sha256	status	n_ops	validate_metadata_ok	scope	elapsed	dependency_cluster	error	graph_shape_hash
mmdet_cascade_rcnn_cascade_rcnn_r50_sac_1x_coco	684	m6494	9fb554a263d682acafae241ee0d2acebacbdc228b203c86778bd3a4f7cb7e723	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_r50_fpn_1x	685	m6495	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:cascade_rpn	687	m6382	a366d560c295caf377158c119247e3f7e3da8e7d21350c7d68226394ebe7b578	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rpn	689	m6497	a366d560c295caf377158c119247e3f7e3da8e7d21350c7d68226394ebe7b578	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rpn_cascade_rpn_r50_caffe_fpn_1x_coco	690	m6498	a366d560c295caf377158c119247e3f7e3da8e7d21350c7d68226394ebe7b578	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:centernet	721	m6383	b756a3cac9263959562ec913e1728c45c6b8e86019c67c616bd276e7fa7469ff	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centernet	723	m6500	11dff05d685d08fb4eb77d1dd11ad83ecbae33b07a73874161c01e2bbde9dd22	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centernet_centernet_r18_dcnv2_8xb16_crop512_140e_coco	724	m6501	11dff05d685d08fb4eb77d1dd11ad83ecbae33b07a73874161c01e2bbde9dd22	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centernet_centernet_update_r101_fpn_8xb8_amp_lsj_200e_coco	725	m6502	11dff05d685d08fb4eb77d1dd11ad83ecbae33b07a73874161c01e2bbde9dd22	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centernet_update	726	m6503	d8fe9b932d3edbd8e86910a7265215737909a5abd7075ff1983d358997ce19f9	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:centripetalnet	731	m6384	4f564b9bea037b56aa7ad044281e4b03e6c66365edb4301ffacd40ba531c2f3f	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centripetalnet	733	m6505	859c8e218de0e46c1a207ac89fbe04b8880644b7dc34889c35d2c194ec6adf7a	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_centripetalnet_centripetalnet_hourglass104_16xb6_crop511_210e_mstest_coco	734	m6506	859c8e218de0e46c1a207ac89fbe04b8880644b7dc34889c35d2c194ec6adf7a	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:condinst	918	m6385	0ca34a4b7e8f384847fa31a6626f163504cb4e9ac55ac57c23ebad9e993cac77	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_condinst	920	m6508	0ca34a4b7e8f384847fa31a6626f163504cb4e9ac55ac57c23ebad9e993cac77	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_condinst_condinst_r50_fpn_ms_poly_90k_coco_instance	921	m6509	0ca34a4b7e8f384847fa31a6626f163504cb4e9ac55ac57c23ebad9e993cac77	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:convnext	1060	m6387	d2f284372b61de0d9d69faad4dcce0d34d036b8c35102df3e9b5b55114e28fd2	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:cornernet	1091	m6388	594026520c34ccce85061101b47bc988b2bedde09a1bc2a1e8da8711540b9add	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cornernet	1093	m6515	fcf5dc9bfe0045f406025b2050274fea955dd52ad8b73e7719b5d7d55165ebcd	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cornernet_cornernet_hourglass104_10xb5_crop511_210e_mstest_coco	1094	m6516	fcf5dc9bfe0045f406025b2050274fea955dd52ad8b73e7719b5d7d55165ebcd	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:crowddet	1156	m6389	2617dbf271cec277a1bfa7e379fd6f9ee7a4d5cd7180c7c42a241270d9a3030c	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_crowddet	1157	m6517	fd9b9484d1a82b1536696f498c1320fd71bcc63bac66890edf1c1d08bfd9d45a	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_crowddet_crowddet_rcnn_r50_fpn_8xb2_30e_crowdhuman	1159	m6519	72f0fcc9435cbbfec7864126349f105c1615d682342bcbbd3f289e65da033143	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:dab_detr	1231	m6390	06ece5736cc966a8945ca42dcc8a39dd4936c66199c6e766508bf865c1f15fa8	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_dab_detr	1232	m6520	b020ccaa07c7778df009c0005308182ac0ce87024e90482aea579b354d1d73b3	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_dab_detr_dab_detr_r50_8xb2_50e_coco	1234	m6522	2a86f940112bf2811a3b0b03736e5c580aa06db1cc484dce60bc9a62da4270c9	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_dab_detr_r50_50e	1235	m6523	2a86f940112bf2811a3b0b03736e5c580aa06db1cc484dce60bc9a62da4270c9	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:dcn	1328	m6391	aec4eb20f748cffc822a1d1ec70c40938dcf42c6adc2f1fa27eb66be402881f8	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:dcnv2	1333	m6392	42b210bc22694e72e0571cb0d927438e4c6384a09502af6ecd3f59f73e923fa0	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:ddod	1342	m6393	283160b6f4c5b674a6db4520193d6861f0cbb7b9c7019992fa443ab8e0c2639f	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_ddod	1344	m6525	0afee5e69d2f3732b423ed99972d23db484f5df9e1b6b76ec36cbaaab0469866	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_ddod_ddod_r50_fpn_1x_coco	1345	m6526	0afee5e69d2f3732b423ed99972d23db484f5df9e1b6b76ec36cbaaab0469866	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:ddq	1347	m6394	ccf74e33572eec5fb003b6c62e574dcc2bb5b4ed8f67bcdd74822018bfd9c251	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:deepsort	1634	m6395	0a2e5162ac93d395905fdcc6ca50d2c816f3bba22016516560b6b0c45c8694c6	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_deepsort	1636	m6531	0a2e5162ac93d395905fdcc6ca50d2c816f3bba22016516560b6b0c45c8694c6	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:deformable_detr	1652	m6396	c7a4ae07f7c0f46d3e6d9ea2b7bbc70cecdc648b7c47b736d445ddadafb16e19	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_deformable_detr	1653	m6533	6dce1c1c104576f8c6cca4522f947787bb2ffc8d52a102bf79781fbbd3a5d2d4	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_deformable_detr_deformable_detr_refine_twostage_r50_16xb2_50e_coco	1654	m6534	6dce1c1c104576f8c6cca4522f947787bb2ffc8d52a102bf79781fbbd3a5d2d4	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_deformable_detr_r50_16xb2_50e	1655	m6535	6dce1c1c104576f8c6cca4522f947787bb2ffc8d52a102bf79781fbbd3a5d2d4	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:detectors	1763	m6397	d674890ec28ba06e00a0fba6bf0aee953b6494d01948fac22d476763dd436053	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_detectors	1764	m6536	d674890ec28ba06e00a0fba6bf0aee953b6494d01948fac22d476763dd436053	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_detectors_htc_r50_sac_1x_coco	1765	m6539	d674890ec28ba06e00a0fba6bf0aee953b6494d01948fac22d476763dd436053	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:conditional_detr	1788	m6386	2d5bea75488d03b649e00f727ed901fbab182b236c0f946f9ba073908c75b12b	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:detr	1789	m6398	f6aabd9b1bbe78198ede50cb55b6729d67b24594d804e5178de600efdcb2757e	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_conditional_detr	1790	m6510	b1fef0c76c33b47538afd2654f0fdca23a8ef41513f239dbae7989f3acb4c2f1	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_conditional_detr_conditional_detr_r50_8xb2_50e_coco	1792	m6512	5cf3f738f6adfca0df28120307d40ec9c4c29e2cbaf34d28c15e853ab0f2219d	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_conditional_detr_r50_50e	1793	m6513	5cf3f738f6adfca0df28120307d40ec9c4c29e2cbaf34d28c15e853ab0f2219d	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_ddq	1794	m6527	ccf74e33572eec5fb003b6c62e574dcc2bb5b4ed8f67bcdd74822018bfd9c251	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_ddq_detr_r50_12e	1796	m6529	ccf74e33572eec5fb003b6c62e574dcc2bb5b4ed8f67bcdd74822018bfd9c251	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
